path,label
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\common_rust\Corn_Common_Rust (968).JPG,Common_Rust_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\common_rust\Corn_Common_Rust (969).JPG,Common_Rust_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\common_rust\Corn_Common_Rust (97).JPG,Common_Rust_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\common_rust\Corn_Common_Rust (970).JPG,Common_Rust_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\common_rust\Corn_Common_Rust (971).JPG,Common_Rust_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\common_rust\Corn_Common_Rust (972).JPG,Common_Rust_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\common_rust\Corn_Common_Rust (973).JPG,Common_Rust_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\common_rust\Corn_Common_Rust (974).JPG,Common_Rust_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\common_rust\Corn_Common_Rust (975).JPG,Common_Rust_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\common_rust\Corn_Common_Rust (976).JPG,Common_Rust_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\common_rust\Corn_Common_Rust (977).JPG,Common_Rust_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\common_rust\Corn_Common_Rust (978).JPG,Common_Rust_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\common_rust\Corn_Common_Rust (979).JPG,Common_Rust_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\common_rust\Corn_Common_Rust (98).JPG,Common_Rust_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\common_rust\Corn_Common_Rust (980).JPG,Common_Rust_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\common_rust\Corn_Common_Rust (981).JPG,Common_Rust_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\common_rust\Corn_Common_Rust (982).JPG,Common_Rust_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\common_rust\Corn_Common_Rust (983).JPG,Common_Rust_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\common_rust\Corn_Common_Rust (984).JPG,Common_Rust_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\common_rust\Corn_Common_Rust (985).JPG,Common_Rust_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\common_rust\Corn_Common_Rust (986).JPG,Common_Rust_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\common_rust\Corn_Common_Rust (987).JPG,Common_Rust_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\common_rust\Corn_Common_Rust (988).JPG,Common_Rust_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\common_rust\Corn_Common_Rust (989).JPG,Common_Rust_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\common_rust\Corn_Common_Rust (99).JPG,Common_Rust_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\common_rust\Corn_Common_Rust (990).JPG,Common_Rust_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\common_rust\Corn_Common_Rust (991).JPG,Common_Rust_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\common_rust\Corn_Common_Rust (992).JPG,Common_Rust_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\common_rust\Corn_Common_Rust (993).JPG,Common_Rust_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\common_rust\Corn_Common_Rust (994).JPG,Common_Rust_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\common_rust\Corn_Common_Rust (995).JPG,Common_Rust_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\common_rust\Corn_Common_Rust (996).JPG,Common_Rust_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\common_rust\Corn_Common_Rust (997).JPG,Common_Rust_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\common_rust\Corn_Common_Rust (998).JPG,Common_Rust_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\common_rust\Corn_Common_Rust (999).JPG,Common_Rust_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (1).jpg,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (10).jpg,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (100).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (101).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (102).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (103).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (104).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (105).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (106).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (107).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (108).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (109).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (11).jpg,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (110).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (112).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (113).jpg,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (114).jpg,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (115).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (116).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (117).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (118).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (119).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (12).jpg,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (120).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (121).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (122).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (123).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (124).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (125).jpg,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (126).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (127).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (128).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (129).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (13).jpg,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (130).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (131).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (132).jpg,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (133).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (134).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (135).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (136).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (137).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (138).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (139).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (14).jpg,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (140).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (141).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (142).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (143).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (144).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (145).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (146).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (147).jpg,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (148).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (149).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (15).jpg,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (150).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (151).jpg,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (152).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (153).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (154).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (155).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (156).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (157).jpg,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (158).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (159).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (16).jpg,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (160).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (161).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (162).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (163).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (164).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (165).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (166).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (167).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (168).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (169).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (17).jpg,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (170).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (171).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (172).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (173).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (174).jpg,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (175).jpg,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (176).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (177).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (178).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (179).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (18).jpg,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (180).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (181).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (182).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (183).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (184).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (185).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (186).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (187).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (188).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (189).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (19).jpg,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (190).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (191).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (192).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (193).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (194).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (195).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (196).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (197).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (198).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (199).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (2).jpg,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (20).jpg,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (200).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (201).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (202).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (203).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (204).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (205).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (206).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (207).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (208).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (209).jpg,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (21).jpg,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (210).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (211).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (212).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (213).jpg,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (214).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (215).jpg,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (216).jpg,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (217).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (218).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (219).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (220).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (221).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (222).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (223).jpg,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (224).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (225).jpg,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (226).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (227).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (228).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (229).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (23).jpg,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (230).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (231).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (232).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (233).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (234).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (235).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (236).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (237).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (238).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (239).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (24).jpg,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (240).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (241).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (242).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (243).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (244).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (245).JPG,Gray_Leaf_Spot_disease
d:\CAPSTONE PROJECT\datasets\maize trainningsystem\gray_leaf_spot\Corn_Gray_Spot (246).JPG,Gray_Leaf_Spot_disease
